Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2006,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,7300000.00,
SURVEY,2006,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,2700000.00,
SURVEY,2006,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,8100000.00,
SURVEY,2006,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3150000.00,
SURVEY,2006,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,4500000.00,
SURVEY,2006,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3650000.00,
SURVEY,2005,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,12100000.00,
SURVEY,2005,YEAR,,STATE,INDIANA,18,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,5900000.00,
SURVEY,2005,YEAR,,STATE,IOWA,19,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,12800000.00,
SURVEY,2005,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3650000.00,
SURVEY,2005,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,7300000.00,
SURVEY,2005,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3100000.00,
SURVEY,2005,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,8500000.00,
SURVEY,2005,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3450000.00,
SURVEY,2005,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,4450000.00,
SURVEY,2005,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3800000.00,
SURVEY,2004,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,11750000.00,
SURVEY,2004,YEAR,,STATE,INDIANA,18,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,5700000.00,
SURVEY,2004,YEAR,,STATE,IOWA,19,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,12700000.00,
SURVEY,2004,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3100000.00,
SURVEY,2004,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,7500000.00,
SURVEY,2004,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,2950000.00,
SURVEY,2004,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,8250000.00,
SURVEY,2004,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3350000.00,
SURVEY,2004,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,4650000.00,
SURVEY,2004,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3600000.00,
SURVEY,2003,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,11200000.00,
SURVEY,2003,YEAR,,STATE,INDIANA,18,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,5600000.00,
SURVEY,2003,YEAR,,STATE,IOWA,19,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,12300000.00,
SURVEY,2003,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,2900000.00,
SURVEY,2003,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,7200000.00,
SURVEY,2003,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,2900000.00,
SURVEY,2003,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,8100000.00,
SURVEY,2003,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3300000.00,
SURVEY,2003,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,4400000.00,
SURVEY,2003,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3750000.00,
SURVEY,2002,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,11100000.00,
SURVEY,2002,YEAR,,STATE,INDIANA,18,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,5400000.00,
SURVEY,2002,YEAR,,STATE,IOWA,19,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,12200000.00,
SURVEY,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3250000.00,
SURVEY,2002,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,7200000.00,
SURVEY,2002,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,2800000.00,
SURVEY,2002,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,8400000.00,
SURVEY,2002,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3250000.00,
SURVEY,2002,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,4450000.00,
SURVEY,2002,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3650000.00,
SURVEY,2001,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,11000000.00,
SURVEY,2001,YEAR,,STATE,INDIANA,18,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,5800000.00,
SURVEY,2001,YEAR,,STATE,IOWA,19,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,11700000.00,
SURVEY,2001,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3450000.00,
SURVEY,2001,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,6800000.00,
SURVEY,2001,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,2700000.00,
SURVEY,2001,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,8100000.00,
SURVEY,2001,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3400000.00,
SURVEY,2001,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3800000.00,
SURVEY,2001,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3400000.00,
SURVEY,2000,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,11200000.00,
SURVEY,2000,YEAR,,STATE,INDIANA,18,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,5700000.00,
SURVEY,2000,YEAR,,STATE,IOWA,19,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,12300000.00,
SURVEY,2000,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3450000.00,
SURVEY,2000,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,7200000.00,
SURVEY,2000,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,2850000.00,
SURVEY,2000,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,8500000.00,
SURVEY,2000,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3550000.00,
SURVEY,2000,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,4300000.00,
SURVEY,2000,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3500000.00,
