"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2005","WEEK #34","2005-08-28","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2005","WEEK #34","2005-08-28","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2005","WEEK #34","2005-08-28","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2005","WEEK #34","2005-08-28","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2004","WEEK #34","2004-08-22","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2004","WEEK #34","2004-08-22","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2004","WEEK #34","2004-08-22","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2004","WEEK #34","2004-08-22","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2004","WEEK #34","2004-08-22","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2004","WEEK #34","2004-08-22","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2004","WEEK #34","2004-08-22","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2004","WEEK #34","2004-08-22","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2004","WEEK #34","2004-08-22","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2004","WEEK #34","2004-08-22","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2003","WEEK #34","2003-08-24","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2003","WEEK #34","2003-08-24","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2003","WEEK #34","2003-08-24","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2003","WEEK #34","2003-08-24","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","26",""
"SURVEY","2003","WEEK #34","2003-08-24","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2003","WEEK #34","2003-08-24","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2003","WEEK #34","2003-08-24","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2003","WEEK #34","2003-08-24","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2003","WEEK #34","2003-08-24","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2003","WEEK #34","2003-08-24","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2002","WEEK #34","2002-08-25","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2002","WEEK #34","2002-08-25","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2002","WEEK #34","2002-08-25","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2002","WEEK #34","2002-08-25","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2002","WEEK #34","2002-08-25","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2002","WEEK #34","2002-08-25","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2002","WEEK #34","2002-08-25","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2002","WEEK #34","2002-08-25","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2002","WEEK #34","2002-08-25","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2002","WEEK #34","2002-08-25","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2001","WEEK #34","2001-08-26","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","18",""
"SURVEY","2001","WEEK #34","2001-08-26","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2001","WEEK #34","2001-08-26","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2001","WEEK #34","2001-08-26","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","36",""
"SURVEY","2001","WEEK #34","2001-08-26","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2001","WEEK #34","2001-08-26","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2001","WEEK #34","2001-08-26","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2001","WEEK #34","2001-08-26","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2001","WEEK #34","2001-08-26","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2001","WEEK #34","2001-08-26","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2000","WEEK #34","2000-08-27","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2000","WEEK #34","2000-08-27","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2000","WEEK #34","2000-08-27","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2000","WEEK #34","2000-08-27","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","35",""
"SURVEY","2000","WEEK #34","2000-08-27","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2000","WEEK #34","2000-08-27","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","43",""
"SURVEY","2000","WEEK #34","2000-08-27","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2000","WEEK #34","2000-08-27","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2000","WEEK #34","2000-08-27","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2000","WEEK #34","2000-08-27","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","0",""
